CD_GEOCODD;NM_DISTRIT;CD_GEOCODM;NM_MUNICIP;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGOR;NM_CATEGOR;NM_LOCALID;LONG;LAT;ALT;GMRotation
330040705;BARRA MANSA;3300407;BARRA MANSA;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;BARRA MANSA;-44,172431;-22,545301;391,81688;0,00000
330045605;BELFORD ROXO;3300456;BELFORD ROXO;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;BELFORD ROXO;-43,399625;-22,764556;17,90435;0,00000
330050605;BOM JARDIM;3300506;BOM JARDIM;NOVA FRIBURGO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;BOM JARDIM;-42,417211;-22,153305;590,70139;0,00000
330060505;BOM JESUS DO ITABAPOANA;3300605;BOM JESUS DO ITABAPOANA;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;BOM JESUS DO ITABAPOANA;-41,677680;-21,134497;90,70826;0,00000
330070405;CABO FRIO;3300704;CABO FRIO;LAGOS;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;CABO FRIO;-42,020075;-22,880765;10,90337;0,00000
330080305;CACHOEIRAS DE MACACU;3300803;CACHOEIRAS DE MACACU;MACACU-CACERIBU;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;CACHOEIRAS DE MACACU;-42,663164;-22,467571;156,65051;0,00000
330090205;CAMBUCI;3300902;CAMBUCI;SANTO ANT»NIO DE P?DUA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CAMBUCI;-41,908636;-21,577277;43,16885;0,00000
330093605;CARAPEBUS;3300936;CARAPEBUS;MACA?;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CARAPEBUS;-41,664011;-22,182595;15,08715;0,00000
330095105;COMENDADOR LEVY GASPARIAN;3300951;COMENDADOR LEVY GASPARIAN;TR?S RIOS;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;COMENDADOR LEVY GASPARIAN;-43,217224;-22,033359;310,08232;0,00000
330100905;CAMPOS DOS GOYTACAZES;3301009;CAMPOS DOS GOYTACAZES;CAMPOS DOS GOYTACAZES;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CAMPOS DOS GOYTACAZES;-41,330476;-21,751899;12,82537;0,00000
330110805;CANTAGALO;3301108;CANTAGALO;CANTAGALO-CORDEIRO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CANTAGALO;-42,365978;-21,981840;401,22408;0,00000
330115705;CARDOSO MOREIRA;3301157;CARDOSO MOREIRA;CAMPOS DOS GOYTACAZES;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CARDOSO MOREIRA;-41,613296;-21,496157;21,44265;0,00000
330120705;CARMO;3301207;CARMO;CANTAGALO-CORDEIRO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CARMO;-42,609718;-21,929312;347,66694;0,00000
330130605;CASIMIRO DE ABREU;3301306;CASIMIRO DE ABREU;BACIA DE S?O JO?O;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;CASIMIRO DE ABREU;-42,204211;-22,479537;22,47940;0,00000
330140505;CONCEI√?O DE MACABU;3301405;CONCEI√?O DE MACABU;MACA?;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CONCEI√?O DE MACABU;-41,867759;-22,087872;62,36374;0,00000
330150405;CORDEIRO;3301504;CORDEIRO;CANTAGALO-CORDEIRO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;CORDEIRO;-42,363031;-22,027777;495,67430;0,00000
330160305;DUAS BARRAS;3301603;DUAS BARRAS;NOVA FRIBURGO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;DUAS BARRAS;-42,515098;-22,058906;564,70260;0,00000
330170205;DUQUE DE CAXIAS;3301702;DUQUE DE CAXIAS;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;DUQUE DE CAXIAS;-43,309888;-22,785253;11,00000;0,00000
330180105;ENGENHEIRO PAULO DE FRONTIN;3301801;ENGENHEIRO PAULO DE FRONTIN;VASSOURAS;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;ENGENHEIRO PAULO DE FRONTIN;-43,679477;-22,543685;531,17569;0,00000
330185005;GUAPIMIRIM;3301850;GUAPIMIRIM;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;GUAPIMIRIM;-42,978330;-22,519596;37,99798;0,00000
330187605;IGUABA GRANDE;3301876;IGUABA GRANDE;LAGOS;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;IGUABA GRANDE;-42,222125;-22,839057;7,02746;0,00000
330190005;ITABORA?;3301900;ITABORA?;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;ITABORA?;-42,860343;-22,745863;41,12289;0,00000
330200705;ITAGUA?;3302007;ITAGUA?;ITAGUA?;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;ITAGUA?;-43,775041;-22,871251;7,62596;0,00000
330205605;ITALVA;3302056;ITALVA;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;ITALVA;-41,690965;-21,425103;35,06820;0,00000
330210605;ITAOCARA;3302106;ITAOCARA;SANTO ANT»NIO DE P?DUA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;ITAOCARA;-42,077730;-21,670503;66,17782;0,00000
330220505;ITAPERUNA;3302205;ITAPERUNA;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;ITAPERUNA;-41,886203;-21,210591;115,31516;0,00000
330225405;ITATIAIA;3302254;ITATIAIA;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;ITATIAIA;-44,562772;-22,497015;411,03434;0,00000
330227005;JAPERI;3302270;JAPERI;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;JAPERI;-43,653786;-22,644819;32,93710;0,00000
330230405;LAJE DO MURIA?;3302304;LAJE DO MURIA?;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;LAJE DO MURIA?;-42,131174;-21,205721;214,58674;0,00000
330240305;MACA?;3302403;MACA?;MACA?;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;MACA?;-41,775064;-22,368705;7,46282;0,00000
330245205;MACUCO;3302452;MACUCO;CANTAGALO-CORDEIRO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;MACUCO;-42,257074;-21,990230;271,80446;0,00000
330250205;MAG?;3302502;MAG?;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;MAG?;-43,040246;-22,654349;7,87066;0,00000
330260105;MANGARATIBA;3302601;MANGARATIBA;ITAGUA?;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;MANGARATIBA;-44,041127;-22,961712;6,89111;0,00000
330270005;MARIC?;3302700;MARIC?;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;MARIC?;-42,819824;-22,916955;7,51584;0,00000
330280905;MENDES;3302809;MENDES;VASSOURAS;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;MENDES;-43,721487;-22,517423;456,99065;0,00000
330285805;MESQUITA;3302858;MESQUITA;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;MESQUITA;-43,429224;-22,768088;20,70562;0,00000
330290805;MIGUEL PEREIRA;3302908;MIGUEL PEREIRA;VASSOURAS;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;MIGUEL PEREIRA;-43,474676;-22,455427;644,40375;0,00000
330300505;MIRACEMA;3303005;MIRACEMA;SANTO ANT»NIO DE P?DUA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;MIRACEMA;-42,198411;-21,411163;149,01395;0,00000
330310405;NATIVIDADE;3303104;NATIVIDADE;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;NATIVIDADE;-41,976440;-21,043757;183,59883;0,00000
330320305;NILÀPOLIS;3303203;NILÀPOLIS;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;NILÀPOLIS;-43,416610;-22,807514;19,13400;0,00000
330330205;NITERÀI;3303302;NITERÀI;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;NITERÀI;-43,075823;-22,896452;117,78365;0,00000
330340105;NOVA FRIBURGO;3303401;NOVA FRIBURGO;NOVA FRIBURGO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;NOVA FRIBURGO;-42,532771;-22,286461;856,34728;0,00000
330350005;NOVA IGUA√U;3303500;NOVA IGUA√U;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;NOVA IGUA√U;-43,450345;-22,759835;33,69510;0,00000
330360905;PARACAMBI;3303609;PARACAMBI;VASSOURAS;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;PARACAMBI;-43,709385;-22,609727;55,79864;0,00000
330370805;PARA?BA DO SUL;3303708;PARA?BA DO SUL;TR?S RIOS;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;PARA?BA DO SUL;-43,289544;-22,161982;289,10268;0,00000
330380705;PARATY;3303807;PARATY;BA?A DA ILHA GRANDE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;PARATY;-44,710859;-23,219414;2,81703;0,00000
330385605;PATY DO ALFERES;3303856;PATY DO ALFERES;VASSOURAS;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;PATY DO ALFERES;-43,424871;-22,427415;593,56195;0,00000
330390605;PETRÀPOLIS;3303906;PETRÀPOLIS;SERRANA;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;PETRÀPOLIS;-43,177337;-22,510599;829,42939;0,00000
330395505;PINHEIRAL;3303955;PINHEIRAL;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;PINHEIRAL;-44,000355;-22,515674;373,95294;0,00000
330400305;PIRA?;3304003;PIRA?;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;PIRA?;-43,899351;-22,628757;384,70058;0,00000
330410205;PORCI?NCULA;3304102;PORCI?NCULA;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;PORCI?NCULA;-42,040156;-20,962608;195,21238;0,00000
330411005;PORTO REAL;3304110;PORTO REAL;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;PORTO REAL;-44,296901;-22,432948;387,46178;0,00000
330412805;QUATIS;3304128;QUATIS;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;QUATIS;-44,262711;-22,409919;406,13630;0,00000
330414405;QUEIMADOS;3304144;QUEIMADOS;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;QUEIMADOS;-43,555670;-22,717430;33,15026;0,00000
330415105;QUISSAM?;3304151;QUISSAM?;MACA?;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;QUISSAM?;-41,472509;-22,106640;9,03020;0,00000
330420105;RESENDE;3304201;RESENDE;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;RESENDE;-44,443613;-22,471184;400,77114;0,00000
330430005;RIO BONITO;3304300;RIO BONITO;MACACU-CACERIBU;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;RIO BONITO;-42,625998;-22,711272;70,09365;0,00000
330440905;RIO CLARO;3304409;RIO CLARO;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;RIO CLARO;-44,139406;-22,731727;458,13291;0,00000
330450805;RIO DAS FLORES;3304508;RIO DAS FLORES;BARRA DO PIRA?;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;RIO DAS FLORES;-43,576433;-22,171862;549,96103;0,00000
330452405;RIO DAS OSTRAS;3304524;RIO DAS OSTRAS;BACIA DE S?O JO?O;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;RIO DAS OSTRAS;-41,936967;-22,523941;8,97710;0,00000
330455705;RIO DE JANEIRO;3304557;RIO DE JANEIRO;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;RIO DE JANEIRO;-43,227875;-22,876652;11,80406;0,00000
330460705;SANTA MARIA MADALENA;3304607;SANTA MARIA MADALENA;SANTA MARIA MADALENA;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;SANTA MARIA MADALENA;-42,014445;-21,966094;859,38187;0,00000
330470605;SANTO ANT»NIO DE P?DUA;3304706;SANTO ANT»NIO DE P?DUA;SANTO ANT»NIO DE P?DUA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;SANTO ANT»NIO DE P?DUA;-42,177912;-21,535977;133,08344;0,00000
330475505;S?O FRANCISCO DE ITABAPOANA;3304755;S?O FRANCISCO DE ITABAPOANA;CAMPOS DOS GOYTACAZES;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;S?O FRANCISCO DE ITABAPOANA;-41,117720;-21,480138;17,85796;0,00000
330480505;S?O FID?LIS;3304805;S?O FID?LIS;CAMPOS DOS GOYTACAZES;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;S?O FID?LIS;-41,755592;-21,643627;31,05466;0,00000
330490405;S?O GON√ALO;3304904;S?O GON√ALO;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;S?O GON√ALO;-43,032335;-22,829547;26,36666;0,00000
330500005;S?O JO?O DA BARRA;3305000;S?O JO?O DA BARRA;CAMPOS DOS GOYTACAZES;NORTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;S?O JO?O DA BARRA;-41,050348;-21,640458;8,13121;0,00000
330510905;S?O JO?O DE MERITI;3305109;S?O JO?O DE MERITI;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;S?O JO?O DE MERITI;-43,371885;-22,802331;15,55559;0,00000
330513305;S?O JOS? DE UB?;3305133;S?O JOS? DE UB?;SANTO ANT»NIO DE P?DUA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;S?O JOS? DE UB?;-41,941232;-21,360221;157,44084;0,00000
330515805;S?O JOS? DO VALE DO RIO PRETO;3305158;S?O JOS? DO VALE DO RIO PRETO;SERRANA;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;S?O JOS? DO VALE DO RIO PRETO;-42,923368;-22,149740;610,99970;0,00000
330520805;S?O PEDRO DA ALDEIA;3305208;S?O PEDRO DA ALDEIA;LAGOS;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;S?O PEDRO DA ALDEIA;-42,103529;-22,837203;10,63705;0,00000
330530705;S?O SEBASTI?O DO ALTO;3305307;S?O SEBASTI?O DO ALTO;SANTA MARIA MADALENA;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;S?O SEBASTI?O DO ALTO;-42,130220;-21,954463;614,78664;0,00000
330540605;SAPUCAIA;3305406;SAPUCAIA;TR?S RIOS;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;SAPUCAIA;-42,914175;-21,993956;214,68590;0,00000
330550505;SAQUAREMA;3305505;SAQUAREMA;LAGOS;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;SAQUAREMA;-42,496694;-22,931127;5,72757;0,00000
330555405;SEROP?DICA;3305554;SEROP?DICA;ITAGUA?;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;SEROP?DICA;-43,701925;-22,743011;41,36773;0,00000
330560405;SILVA JARDIM;3305604;SILVA JARDIM;BACIA DE S?O JO?O;BAIXADAS;RIO DE JANEIRO;1;05;CIDADE;SILVA JARDIM;-42,389826;-22,654330;14,53140;0,00000
330570305;SUMIDOURO;3305703;SUMIDOURO;NOVA FRIBURGO;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;SUMIDOURO;-42,678626;-22,050669;358,19686;0,00000
330575205;TANGU?;3305752;TANGU?;RIO DE JANEIRO;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;TANGU?;-42,721172;-22,733937;29,26700;0,00000
330580205;TERESÀPOLIS;3305802;TERESÀPOLIS;SERRANA;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;TERESÀPOLIS;-42,962957;-22,409005;931,83534;0,00000
330590105;TRAJANO DE MORAES;3305901;TRAJANO DE MORAES;SANTA MARIA MADALENA;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;TRAJANO DE MORAES;-42,054815;-22,061380;665,68459;0,00000
330600805;TR?S RIOS;3306008;TR?S RIOS;TR?S RIOS;CENTRO FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;TR?S RIOS;-43,211609;-22,117448;274,13221;0,00000
330610705;VALEN√A;3306107;VALEN√A;BARRA DO PIRA?;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;VALEN√A;-43,704844;-22,244719;550,85902;0,00000
330615605;VARRE-SAI;3306156;VARRE-SAI;ITAPERUNA;NOROESTE FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;VARRE-SAI;-41,863295;-20,929298;808,02758;0,00000
330620605;VASSOURAS;3306206;VASSOURAS;VASSOURAS;METROPOLITANA DO RIO DE JANEIRO;RIO DE JANEIRO;1;05;CIDADE;VASSOURAS;-43,663874;-22,409008;436,12343;0,00000
330630505;VOLTA REDONDA;3306305;VOLTA REDONDA;VALE DO PARA?BA FLUMINENSE;SUL FLUMINENSE;RIO DE JANEIRO;1;05;CIDADE;VOLTA REDONDA;-44,093522;-22,509968;377,25667;0,00000
350010505;ADAMANTINA;3500105;ADAMANTINA;ADAMANTINA;PRESIDENTE PRUDENTE;S?O PAULO;1;05;CIDADE;ADAMANTINA;-51,073365;-21,688311;451,11880;0,00000
350020405;ADOLFO;3500204;ADOLFO;S?O JOS? DO RIO PRETO;S?O JOS? DO RIO PRETO;S?O PAULO;1;05;CIDADE;ADOLFO;-49,649721;-21,232730;425,39215;0,00000
350030305;AGUA?;3500303;AGUA?;PIRA√UNUNGA;CAMPINAS;S?O PAULO;1;05;CIDADE;AGUA?;-46,979693;-22,059684;662,48302;0,00000
350040205;?GUAS DA PRATA;3500402;?GUAS DA PRATA;S?O JO?O DA BOA VISTA;CAMPINAS;S?O PAULO;1;05;CIDADE;?GUAS DA PRATA;-46,716767;-21,934829;832,91485;0,00000
350050105;?GUAS DE LINDÀIA;3500501;?GUAS DE LINDÀIA;AMPARO;CAMPINAS;S?O PAULO;1;05;CIDADE;?GUAS DE LINDÀIA;-46,631779;-22,473822;893,16993;0,00000
350055005;?GUAS DE SANTA B?RBARA;3500550;?GUAS DE SANTA B?RBARA;AVAR?;BAURU;S?O PAULO;1;05;CIDADE;?GUAS DE SANTA B?RBARA;-49,238608;-22,869149;606,94214;0,00000
350060005;?GUAS DE S?O PEDRO;3500600;?GUAS DE S?O PEDRO;PIRACICABA;PIRACICABA;S?O PAULO;1;05;CIDADE;?GUAS DE S?O PEDRO;-47,883975;-22,597340;515,23534;0,00000
350070905;AGUDOS;3500709;AGUDOS;BAURU;BAURU;S?O PAULO;1;05;CIDADE;AGUDOS;-48,990156;-22,474037;601,38437;0,00000
350075805;ALAMBARI;3500758;ALAMBARI;ITAPETININGA;ITAPETININGA;S?O PAULO;1;05;CIDADE;ALAMBARI;-47,893588;-23,553899;609,65935;0,00000
350080805;ALFREDO MARCONDES;3500808;ALFREDO MARCONDES;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;S?O PAULO;1;05;CIDADE;ALFREDO MARCONDES;-51,412938;-21,952741;414,19730;0,00000
